-0.10708,300,2.85392174,130.15052,1.08606e-05,3.79904e+20,2.65612e-11,2889000000000000,3.8746015,1.94304e-09
-0.10658,300,2.82236856,122.40011,1.04002e-05,3.75269e+20,-2.23638e-10,2871240000000000,3.8393654,1.82733e-09
-0.10608,300,2.79265634,115.43208,9.83464e-06,3.7097e+20,-4.46348e-10,2852810000000000,3.7826158,1.7233e-09
-0.10558,300,2.76458467,109.27676,9.18849e-06,3.67048e+20,-6.38459e-10,2833540000000000,3.7080609,1.63141e-09
-0.10508,300,2.73795136,103.91953,8.488849999999999e-06,3.63527e+20,-7.9772e-10,2813400000000000,3.620602,1.55143e-09
-0.10458,300,2.71256244,99.311105,7.76203e-06,3.60418e+20,-9.22977e-10,2792480000000000,3.5258898,1.48263e-09
-0.10408,300,2.68823935,95.37979300000001,7.03097e-06,3.57713e+20,-1.01423e-09,2770990000000000,3.4298357,1.42394e-09
-0.10358,300,2.66482292,92.04414800000001,6.31373e-06,3.55392e+20,-1.07254e-09,2749220000000000,3.3381285,1.37414e-09
-0.10308,300,2.64217426,89.225106,5.62333e-06,3.53425e+20,-1.09971e-09,2727530000000000,3.2557889,1.33205e-09
-0.10258,300,2.6201729,86.85633900000001,4.96869e-06,3.51775e+20,-1.09796e-09,2706280000000000,3.1868055,1.29669e-09
-0.10208,300,2.59871249,84.891598,4.35594e-06,3.504e+20,-1.06955e-09,2685830000000000,3.1339066,1.26736e-09
-0.10158,300,2.5776954,83.308055,3.7896e-06,3.49255e+20,-1.0164e-09,2666520000000000,3.098518,1.24372e-09
-0.10108,300,2.55702676,82.10559000000001,3.27287e-06,3.48298e+20,-9.39918e-10,2648660000000000,3.0809035,1.22577e-09
-0.10058,300,2.5366093,81.303184,2.80723e-06,3.47486e+20,-8.40902e-10,2632520000000000,3.0804201,1.21379e-09
-0.10008,300,2.51633907,80.93430600000001,2.39142e-06,3.46781e+20,-7.19662e-10,2618360000000000,3.0957762,1.20828e-09
-0.09958,300,2.49610237,81.043047,2.02079e-06,3.46152e+20,-5.762259999999999e-10,2606340000000000,3.1251921,1.2099e-09
